#{"t_start": 1651968929.535972, "env_id": "Swimmer-v3"}
r,l,t
-15.435915,1000,31.40658
-1.149178,1000,34.041948
-3.598878,1000,37.020948
0.783599,1000,40.469331
-3.835694,1000,44.449292
13.017266,1000,48.733092
-5.828828,1000,53.498972
18.523952,1000,58.762184
-10.059118,1000,64.258038
-3.17577,1000,70.401319
-5.991984,1000,101.505976
3.013961,1000,108.297633
10.27444,1000,115.636728
0.223,1000,123.275205
18.78041,1000,131.491093
10.92495,1000,140.10422
3.69721,1000,149.333278
3.582761,1000,159.5188
-15.505527,1000,170.460876
0.8582,1000,181.919542
-1.034782,1000,219.276175
2.277178,1000,232.243239
-17.718497,1000,245.987718
-7.081901,1000,260.176337
15.142871,1000,275.005894
16.384323,1000,315.521794
24.79336,1000,353.124447
26.327427,1000,391.076288
41.381737,1000,429.989077
38.931278,1000,469.766301
34.433816,1000,534.23081
19.894746,1000,575.827023
33.380915,1000,617.499804
33.049451,1000,658.493274
43.088924,1000,700.269092
42.898153,1000,741.96819
41.958473,1000,784.0128
34.402758,1000,824.708816
21.967876,1000,867.440029
32.16388,1000,909.461013
35.105047,1000,976.664641
36.695368,1000,1020.388071
42.325311,1000,1064.44435
44.995853,1000,1109.147492
37.805984,1000,1154.86782
41.533444,1000,1200.651781
37.147511,1000,1247.600721
46.030818,1000,1295.456092
31.469231,1000,1345.657803
39.142628,1000,1396.637672
34.505843,1000,1469.118357
44.241484,1000,1518.454148
49.702173,1000,1568.010185
49.142788,1000,1618.29839
47.863836,1000,1669.998398
42.318366,1000,1723.059844
39.768532,1000,1776.519174
47.268481,1000,1831.178552
41.335076,1000,1886.273795
46.877238,1000,1941.866247
47.791859,1000,2018.062712
44.944065,1000,2073.253584
47.071635,1000,2128.767517
46.291779,1000,2185.603738
45.749752,1000,2241.865276
45.706974,1000,2298.770388
45.790043,1000,2356.526736
44.024878,1000,2414.47103
47.876514,1000,2474.935779
54.640436,1000,2535.316257
47.245847,1000,2617.735987
43.514612,1000,2678.550184
47.530553,1000,2738.573896
53.396533,1000,2799.12042
53.509565,1000,2860.342143
54.456246,1000,2921.028827
20.180837,1000,2984.305168
81.053293,1000,3046.90775
49.69177,1000,3110.755131
93.66427,1000,3175.601781
92.329834,1000,3262.874275
72.880178,1000,3327.894607
56.274106,1000,3393.57629
73.218707,1000,3460.815737
80.754064,1000,3528.041595
98.735544,1000,3593.248699
130.214351,1000,3657.649763
122.862619,1000,3722.269647
113.666727,1000,3789.561965
119.599241,1000,3858.109324
95.342025,1000,3951.876878
131.190896,1000,4020.39758
133.327536,1000,4088.41056
128.510646,1000,4157.640711
127.063666,1000,4226.885133
139.69341,1000,4297.093695
133.300768,1000,4369.742132
133.979233,1000,4441.38022
144.469904,1000,4511.772026
145.61037,1000,4583.04041
131.684647,1000,4679.153622
139.421063,1000,4749.384078
132.990445,1000,4819.938551
154.011179,1000,4892.624783
141.330982,1000,4966.99901
149.83201,1000,5041.277365
144.118534,1000,5114.309092
154.852661,1000,5185.41878
152.39397,1000,5254.313182
141.034253,1000,5326.758247
157.196595,1000,5422.232908
146.759235,1000,5495.491389
152.378373,1000,5570.369914
138.201161,1000,5646.113219
150.602581,1000,5721.382597
156.197545,1000,5795.088101
137.854792,1000,5868.068061
135.197641,1000,5938.609678
151.644668,1000,6012.886397
149.711172,1000,6087.595089
150.566315,1000,6182.297297
153.536064,1000,6253.241841
152.104633,1000,6327.932257
146.345582,1000,6403.219833
156.377127,1000,6477.417498
137.570452,1000,6549.621345
142.716125,1000,6619.930679
148.975748,1000,6690.332375
152.817723,1000,6761.094263
151.681969,1000,6836.227342
154.26713,1000,6931.647415
151.663075,1000,7002.209007
153.199648,1000,7072.97029
138.864723,1000,7143.655835
152.668158,1000,7214.81227
152.195962,1000,7287.733928
141.787384,1000,7362.924891
152.140938,1000,7438.188218
151.359307,1000,7510.479094
151.751053,1000,7585.402039
154.525556,1000,7681.707512
150.884606,1000,7752.650235
153.03723,1000,7822.261711
155.552161,1000,7894.484099
153.012658,1000,7967.475685
138.192748,1000,8040.425295
148.245568,1000,8111.195374
150.002964,1000,8181.537796
156.039767,1000,8252.387069
152.114959,1000,8321.749454
39.68977,1000,8421.125268
154.116696,1000,8496.31198
149.839517,1000,8570.955785
153.847295,1000,8643.350719
51.622989,1000,8716.633658
155.422237,1000,8791.874404
141.171383,1000,8866.055102
152.673754,1000,8938.882615
139.542124,1000,9011.126031
157.683578,1000,9082.112555
156.643056,1000,9177.745449
156.99447,1000,9249.785916
154.333228,1000,9322.550874
154.10529,1000,9394.990401
153.724363,1000,9467.259851
144.882673,1000,9539.342758
152.145681,1000,9611.90296
155.728884,1000,9684.796869
155.114366,1000,9755.967683
154.117932,1000,9829.820401
155.209229,1000,9926.973727
156.654483,1000,9998.457904
154.347889,1000,10068.586726
151.802611,1000,10140.453306
150.883367,1000,10212.666638
156.30036,1000,10285.291537
137.45517,1000,10356.523001
154.43286,1000,10426.509965
153.570189,1000,10498.626183
146.377137,1000,10570.657605
141.034824,1000,10667.047646
