#{"t_start": 1651996280.27448, "env_id": "Swimmer-v3"}
r,l,t
-11.077914,1000,32.905078
-1.722957,1000,35.442768
-1.458973,1000,38.480992
3.952032,1000,41.999402
7.831016,1000,46.098968
-0.887493,1000,50.572171
-7.320412,1000,55.76636
-6.146797,1000,61.116982
-7.508731,1000,66.738883
-7.025701,1000,72.750052
-3.173338,1000,102.343524
5.713608,1000,109.304952
-6.03742,1000,116.676686
4.330697,1000,124.249374
-4.51341,1000,132.135193
0.930288,1000,141.097857
-7.002023,1000,150.967698
-8.192167,1000,161.492357
5.991937,1000,172.549757
-22.127654,1000,183.897757
-9.09035,1000,220.083205
16.51511,1000,232.634724
-5.547212,1000,245.486442
-4.325182,1000,258.472773
1.30306,1000,272.490949
16.92885,1000,313.594483
28.839452,1000,352.379973
44.192563,1000,390.346078
37.376105,1000,428.600559
31.545677,1000,468.062227
28.375894,1000,532.119768
30.450376,1000,571.937521
25.484779,1000,611.482898
40.063367,1000,653.392613
37.94752,1000,694.836976
36.354197,1000,737.83006
30.227802,1000,780.12625
43.134221,1000,820.464692
32.990758,1000,863.886727
24.380019,1000,908.650855
34.143352,1000,978.87329
38.469255,1000,1022.150943
29.058093,1000,1067.189551
33.34318,1000,1113.399643
40.916962,1000,1159.943315
14.812905,1000,1207.079091
37.729226,1000,1255.081815
35.81779,1000,1302.993095
19.883047,1000,1350.469267
23.974334,1000,1400.830153
22.717215,1000,1472.400237
47.613339,1000,1521.399796
45.563035,1000,1570.701999
49.282487,1000,1620.569506
48.065742,1000,1671.909927
5.708203,1000,1724.227661
31.764562,1000,1776.21264
46.388571,1000,1831.707583
51.000734,1000,1885.358286
43.996022,1000,1938.192861
49.835175,1000,2015.255185
48.43072,1000,2070.608335
46.684654,1000,2126.035108
43.263354,1000,2180.395059
46.825436,1000,2237.893491
47.345893,1000,2294.977278
49.051055,1000,2350.625058
47.096203,1000,2406.432186
52.489351,1000,2462.082285
49.463014,1000,2519.319759
42.831109,1000,2601.705862
51.142356,1000,2663.169671
44.544306,1000,2724.401501
51.187475,1000,2784.071277
49.539943,1000,2844.386709
48.097406,1000,2907.624445
49.372491,1000,2969.088672
47.52264,1000,3029.714816
51.473671,1000,3092.872233
49.584371,1000,3155.311523
46.99157,1000,3242.238768
50.717403,1000,3306.771155
61.472689,1000,3369.355058
54.323296,1000,3435.327942
46.962876,1000,3502.833777
51.195509,1000,3568.121153
52.366496,1000,3632.957075
51.946342,1000,3698.128402
49.049992,1000,3766.518006
45.530128,1000,3834.434986
56.055546,1000,3925.43582
51.476395,1000,3990.916132
64.447667,1000,4059.927348
81.474848,1000,4130.669603
78.135012,1000,4200.169424
87.831628,1000,4269.109984
87.320139,1000,4338.508032
88.146535,1000,4410.526673
96.411517,1000,4481.982703
98.89859,1000,4552.298586
102.246011,1000,4646.893718
107.487042,1000,4716.224964
111.738844,1000,4786.608377
108.25033,1000,4856.793412
102.639935,1000,4928.29374
103.038464,1000,5000.468337
107.212933,1000,5073.751079
110.626115,1000,5146.231987
110.374322,1000,5219.370086
112.943976,1000,5291.856124
121.320065,1000,5387.216481
120.86208,1000,5459.663922
125.264589,1000,5531.537161
124.177778,1000,5603.326663
125.464675,1000,5674.866878
125.007872,1000,5746.683546
130.663708,1000,5821.382126
129.179719,1000,5896.731774
128.895073,1000,5970.872557
133.033303,1000,6044.22955
129.138646,1000,6139.876716
126.871176,1000,6213.95395
128.733693,1000,6284.865642
129.417242,1000,6355.104836
123.798531,1000,6424.695625
124.259478,1000,6495.848272
125.654165,1000,6568.459668
125.861312,1000,6641.36721
114.374569,1000,6712.65816
122.906519,1000,6782.150292
125.328881,1000,6877.340437
123.449673,1000,6947.34125
128.105261,1000,7016.706028
125.810633,1000,7086.869571
129.451284,1000,7156.769854
124.858019,1000,7228.667252
123.932397,1000,7302.768931
129.521528,1000,7377.274844
128.765914,1000,7451.844305
127.280598,1000,7526.5151
122.682904,1000,7623.712513
126.596113,1000,7696.877711
136.843016,1000,7769.352804
132.873842,1000,7844.548976
134.26522,1000,7920.108022
131.197343,1000,7994.961022
134.428132,1000,8068.267093
133.029949,1000,8139.915445
133.807457,1000,8211.190818
133.627471,1000,8285.269441
133.630099,1000,8383.786735
129.202183,1000,8457.872972
135.407882,1000,8529.0092
131.640256,1000,8602.438112
133.631702,1000,8677.611285
132.84063,1000,8753.465134
129.357042,1000,8828.764335
134.698013,1000,8902.770641
135.0135,1000,8976.448505
134.1222,1000,9051.322929
137.176538,1000,9150.084954
133.934999,1000,9222.248986
134.629804,1000,9292.994436
136.189481,1000,9365.549623
135.599358,1000,9441.334404
