#{"t_start": 1651941247.7409432, "env_id": "Swimmer-v3"}
r,l,t
10.812201,1000,28.854037
0.133852,1000,31.392085
0.598969,1000,34.285849
3.172332,1000,37.726221
17.521915,1000,41.829446
-6.067129,1000,46.156976
-26.382735,1000,50.993782
-13.846274,1000,56.305985
-6.262606,1000,61.8249
3.967836,1000,67.665607
3.411747,1000,96.627905
12.157753,1000,103.343343
-6.99537,1000,110.626177
-6.907281,1000,118.468642
-13.436674,1000,126.57106
-12.141357,1000,135.134873
-18.189156,1000,144.233709
-7.776395,1000,153.506187
5.815853,1000,163.096021
4.464392,1000,173.236144
0.007117,1000,206.367477
2.622525,1000,217.215159
-11.621923,1000,228.794597
-4.742078,1000,240.85169
-4.429234,1000,253.48187
-8.790889,1000,292.093501
14.038679,1000,329.399471
23.771405,1000,368.347365
31.183046,1000,407.212265
28.398992,1000,446.795813
36.662269,1000,512.781055
32.41139,1000,553.817805
37.213605,1000,594.701946
35.178555,1000,635.566391
41.399841,1000,678.2734
34.512865,1000,721.255357
27.740254,1000,763.92667
38.451177,1000,806.668203
37.563604,1000,851.734811
36.699139,1000,895.832179
33.364633,1000,962.092378
35.642505,1000,1006.089577
38.127504,1000,1052.332167
34.955219,1000,1099.922393
28.565715,1000,1146.244612
29.073549,1000,1193.63985
30.583532,1000,1242.224682
39.542715,1000,1291.609804
18.519282,1000,1339.509769
41.890228,1000,1388.68041
25.297151,1000,1464.324234
42.81111,1000,1515.280653
50.652796,1000,1565.171983
27.805038,1000,1618.127991
43.059618,1000,1670.57189
39.843665,1000,1722.387114
40.04024,1000,1775.627043
46.285548,1000,1830.418993
38.37259,1000,1885.312453
34.690353,1000,1939.603716
32.595176,1000,2015.45358
37.541046,1000,2070.892833
41.058293,1000,2128.103797
42.046093,1000,2186.038203
45.079362,1000,2242.417375
52.836621,1000,2300.746841
44.129758,1000,2359.900736
53.237181,1000,2419.835605
45.799144,1000,2479.780535
50.166313,1000,2540.916714
49.504691,1000,2625.012165
54.409339,1000,2684.27365
50.953881,1000,2743.666754
54.950277,1000,2805.132436
53.204954,1000,2867.413878
56.253576,1000,2931.264382
56.062459,1000,2993.91397
55.790163,1000,3056.925284
51.900391,1000,3121.946354
49.65298,1000,3188.05715
60.553296,1000,3277.161555
52.181136,1000,3343.406893
60.291237,1000,3409.601913
59.93166,1000,3475.465175
57.371175,1000,3542.5813
61.599582,1000,3611.233306
54.299968,1000,3680.541172
62.825808,1000,3750.229007
65.695324,1000,3820.778448
63.396614,1000,3891.635561
57.627705,1000,3984.879441
65.048385,1000,4054.148481
70.377188,1000,4123.220283
62.586582,1000,4194.36373
54.833707,1000,4265.750483
68.782585,1000,4337.969235
65.707093,1000,4409.280102
69.45302,1000,4480.83975
74.099159,1000,4554.083427
88.9372,1000,4628.893273
106.739079,1000,4727.172847
139.603397,1000,4799.98999
141.238892,1000,4874.011384
143.752074,1000,4947.998796
147.490035,1000,5021.394776
153.004419,1000,5095.767169
151.78917,1000,5171.132392
141.802874,1000,5246.702536
148.882804,1000,5321.502831
144.757698,1000,5395.863955
132.611795,1000,5493.669022
149.1804,1000,5562.853539
149.805375,1000,5632.942638
151.355895,1000,5703.227569
149.952979,1000,5773.646033
150.990605,1000,5843.938179
149.545148,1000,5913.862671
152.382877,1000,5985.455363
149.539875,1000,6058.737289
151.20033,1000,6132.989946
142.26918,1000,6226.348497
153.692554,1000,6301.27936
148.478526,1000,6376.162436
153.399683,1000,6449.861059
151.823273,1000,6523.766688
158.1726,1000,6597.184138
156.341927,1000,6671.663731
155.505366,1000,6746.676913
155.194424,1000,6822.043206
152.849258,1000,6898.42428
154.898581,1000,6995.576042
153.238108,1000,7067.277728
135.819552,1000,7140.122891
153.970675,1000,7214.187064
149.826868,1000,7289.135428
154.3452,1000,7364.287768
154.658059,1000,7440.315654
141.282653,1000,7516.382239
156.678787,1000,7592.902572
156.184448,1000,7668.584092
154.561508,1000,7765.902429
143.904513,1000,7836.354494
146.547067,1000,7907.653576
156.973807,1000,7978.196787
155.665683,1000,8049.375292
144.17328,1000,8120.124
142.82692,1000,8191.563623
153.636417,1000,8262.061347
143.333958,1000,8333.172045
157.692056,1000,8403.167377
155.232671,1000,8497.336758
157.151597,1000,8570.371686
157.298295,1000,8641.132776
147.644763,1000,8711.921962
153.901417,1000,8783.600199
151.352384,1000,8856.701006
145.506573,1000,8931.112252
147.177259,1000,9005.393757
143.923353,1000,9079.678208
148.585187,1000,9154.215129
153.154677,1000,9250.095402
148.512586,1000,9324.580971
157.081846,1000,9399.960079
155.458624,1000,9474.684093
147.295573,1000,9549.694694
147.409679,1000,9624.245209
153.654451,1000,9700.246265
155.181709,1000,9776.372659
138.621836,1000,9852.74544
154.152016,1000,9928.987828
151.762761,1000,10025.993047
160.378378,1000,10101.30026
156.516259,1000,10176.286213
152.910885,1000,10250.717631
148.550259,1000,10325.137711
152.390086,1000,10399.370425
155.049479,1000,10472.865503
148.695178,1000,10546.275977
143.003815,1000,10620.980058
148.063625,1000,10697.670254
153.799948,1000,10796.448703
153.253414,1000,10872.003228
152.309371,1000,10948.352182
156.075278,1000,11024.582609
157.002059,1000,11100.632057
148.472217,1000,11176.946538
154.563912,1000,11252.762105
155.789541,1000,11328.021685
154.065112,1000,11403.144616
151.093287,1000,11477.079528
155.211672,1000,11572.362432
153.036193,1000,11646.349806
142.650507,1000,11722.201264
151.455706,1000,11798.369536
153.923497,1000,11873.969377
154.565956,1000,11950.473775
155.48044,1000,12025.990175
155.918117,1000,12101.237627
154.634936,1000,12176.714957
153.180608,1000,12250.670252
153.747548,1000,12345.513827
153.897909,1000,12418.721287
152.976321,1000,12494.791255
157.219883,1000,12569.219238
157.112427,1000,12642.422015
157.226371,1000,12714.943102
155.674203,1000,12789.33379
156.106429,1000,12864.664506
139.822841,1000,12939.964377
151.962791,1000,13013.736677
155.386621,1000,13107.753142
146.757428,1000,13182.205411
143.002343,1000,13258.577948
154.803895,1000,13334.115997
156.997144,1000,13409.583119
150.171621,1000,13484.935283
156.875892,1000,13559.669368
153.85927,1000,13633.462013
154.711163,1000,13707.285161
155.701579,1000,13781.549273
152.967151,1000,13879.169853
154.582157,1000,13954.807747
154.624369,1000,14031.511529
153.543237,1000,14108.032818
155.003243,1000,14183.817003
154.979033,1000,14259.754881
154.433189,1000,14333.689147
157.077734,1000,14405.823404
143.503162,1000,14479.471802
153.428797,1000,14554.73491
153.679299,1000,14653.734009
154.157204,1000,14729.097667
154.693332,1000,14805.080028
153.319916,1000,14880.134618
155.019613,1000,14955.52652
157.164292,1000,15030.357943
155.99471,1000,15102.799105
157.97541,1000,15175.14797
149.961269,1000,15249.594959
154.618873,1000,15325.365533
152.95189,1000,15423.523628
151.959145,1000,15497.958639
153.887936,1000,15573.432039
156.306256,1000,15648.885152
155.24857,1000,15725.208192
153.930503,1000,15800.687183
155.922387,1000,15874.395087
147.978988,1000,15946.612757
155.318255,1000,16019.954773
154.706689,1000,16095.684378
152.618215,1000,16194.048543
157.029153,1000,16269.652846
151.999275,1000,16345.779238
150.91061,1000,16421.126646
153.629607,1000,16494.847016
144.713484,1000,16568.534931
153.141075,1000,16642.792011
150.646557,1000,16718.936288
144.71641,1000,16795.076374
143.431109,1000,16871.659656
151.188608,1000,16970.156784
155.440277,1000,17045.732104
154.753959,1000,17121.907337
151.97444,1000,17197.87822
152.255277,1000,17273.542555
140.537275,1000,17348.933991
128.008173,1000,17423.346956
153.157131,1000,17495.517227
144.42467,1000,17568.41767
154.255448,1000,17642.910542
152.186694,1000,17739.88517
153.881121,1000,17814.008261
150.583554,1000,17888.28565
151.391729,1000,17963.064759
152.953958,1000,18037.630029
154.290521,1000,18112.006035
154.716441,1000,18184.912969
142.807033,1000,18256.190305
154.805317,1000,18329.031286
153.197711,1000,18399.38925
149.649439,1000,18495.775189
148.177088,1000,18566.266053
151.837271,1000,18639.178914
153.401387,1000,18714.191983
153.077028,1000,18789.382228
141.484232,1000,18863.683849
143.162589,1000,18936.142983
155.937519,1000,19007.787691
157.691927,1000,19079.245323
157.77929,1000,19153.597276
153.456755,1000,19251.235485
155.564535,1000,19326.068726
152.771658,1000,19402.610257
155.962832,1000,19478.272388
146.031822,1000,19552.743762
149.724598,1000,19624.919368
155.311515,1000,19695.820961
149.10174,1000,19767.951191
146.24565,1000,19841.235877
152.90292,1000,19915.419847
156.097115,1000,20009.86741
154.49089,1000,20080.916175
146.13837,1000,20152.934088
157.433544,1000,20224.7367
154.979886,1000,20298.595371
156.021283,1000,20373.566705
156.6881,1000,20448.674572
154.545027,1000,20523.22266
154.642772,1000,20598.280785
156.132366,1000,20673.828025
145.109528,1000,20771.313651
154.044231,1000,20843.888394
148.106453,1000,20917.021088
152.170662,1000,20991.240815
155.979901,1000,21065.56268
155.348536,1000,21139.967225
153.777388,1000,21213.060273
143.085561,1000,21284.379686
156.873944,1000,21355.524419
145.354366,1000,21428.328774
149.640432,1000,21523.483391
144.163063,1000,21596.500194
155.285486,1000,21668.959126
153.522714,1000,21743.62259
155.542025,1000,21819.747552
152.134503,1000,21896.622394
155.102597,1000,21972.669831
154.296184,1000,22047.749052
152.720007,1000,22122.03604
150.236111,1000,22196.044806
153.016543,1000,22294.709697
152.660617,1000,22367.64614
141.327191,1000,22442.460969
152.355604,1000,22518.494929
156.052162,1000,22594.590854
156.038196,1000,22671.219241
153.280019,1000,22747.5552
155.448184,1000,22823.443176
153.840726,1000,22898.421825
150.585297,1000,22972.133612
151.305455,1000,23071.168636
154.230073,1000,23144.840868
150.784432,1000,23217.748379
150.609794,1000,23291.844961
151.456934,1000,23366.000306
141.504477,1000,23439.423002
149.081947,1000,23510.98755
148.634857,1000,23582.924988
145.267814,1000,23656.584437
155.235814,1000,23731.52455
154.327973,1000,23828.744165
143.102063,1000,23902.825684
156.080829,1000,23975.685721
146.774838,1000,24048.94767
154.164382,1000,24123.388599
150.116341,1000,24200.074742
151.654583,1000,24276.253876
152.140735,1000,24352.097723
149.979068,1000,24428.896015
152.249975,1000,24504.543158
153.136173,1000,24602.42016
140.999225,1000,24675.425023
152.557164,1000,24748.139087
150.997666,1000,24820.361166
150.176711,1000,24895.422349
153.086887,1000,24970.221392
151.137875,1000,25043.408788
153.187679,1000,25114.857687
151.967294,1000,25185.941254
153.484332,1000,25258.403488
151.831205,1000,25353.954528
146.342758,1000,25428.30702
150.623948,1000,25500.533571
146.395056,1000,25572.340416
152.532467,1000,25643.28633
151.866643,1000,25714.310055
153.130027,1000,25786.512268
154.460366,1000,25859.036106
153.470694,1000,25932.407444
142.1272,1000,26007.452988
147.692035,1000,26106.040123
153.011004,1000,26181.75929
151.470373,1000,26256.757129
146.632397,1000,26330.785695
153.877181,1000,26402.463642
150.800451,1000,26472.95201
152.914418,1000,26545.193359
153.05602,1000,26620.264208
151.705511,1000,26695.306789
147.327371,1000,26768.328403
153.427474,1000,26862.82353
148.867191,1000,26934.538497
150.877466,1000,27009.687513
152.279561,1000,27084.912915
153.958395,1000,27160.102396
148.806308,1000,27233.497706
152.645958,1000,27305.420879
149.912639,1000,27379.655129
143.994755,1000,27453.679516
149.686005,1000,27526.846095
