#{"t_start": 1651996136.0423694, "env_id": "Swimmer-v3"}
r,l,t
-12.194892,1000,34.007006
-7.359611,1000,36.833945
2.035021,1000,39.985903
9.042798,1000,43.924004
-6.935428,1000,48.042737
-0.808866,1000,52.733046
6.627657,1000,58.002667
-11.117895,1000,63.718823
9.435514,1000,69.921313
-23.857463,1000,76.589205
8.548525,1000,109.111312
18.10699,1000,116.852135
-26.678756,1000,124.691542
6.73016,1000,133.197024
-2.299329,1000,141.84778
9.10302,1000,150.86454
-4.594083,1000,160.6499
10.213994,1000,170.978255
11.53797,1000,181.360687
0.949247,1000,192.586027
-14.105825,1000,228.04968
-2.421595,1000,239.282066
-24.525117,1000,251.068859
-3.54931,1000,262.954199
18.05794,1000,275.576817
19.164269,1000,316.635864
24.195641,1000,355.689392
19.393365,1000,393.445098
44.486074,1000,431.884491
32.262188,1000,472.133021
31.506263,1000,536.678002
40.107836,1000,576.76523
31.051785,1000,617.646366
36.090889,1000,660.375658
26.478322,1000,702.888057
41.012136,1000,743.948467
44.730871,1000,787.816678
36.85078,1000,830.855833
48.212134,1000,874.41388
37.064721,1000,919.597187
39.10631,1000,986.721006
-1.897083,1000,1032.324736
16.080903,1000,1078.629527
5.566192,1000,1125.177799
23.236645,1000,1170.4949
37.71081,1000,1217.541332
17.925279,1000,1266.060395
22.792629,1000,1314.237258
5.014617,1000,1363.205145
7.870562,1000,1412.877369
-5.949176,1000,1485.597104
1.042436,1000,1536.536827
3.68355,1000,1585.761993
3.012914,1000,1636.777918
36.603016,1000,1687.736203
43.453923,1000,1740.542225
47.841961,1000,1793.680278
35.103743,1000,1846.598911
40.270917,1000,1899.912571
34.040122,1000,1955.028493
39.875841,1000,2034.761556
31.659029,1000,2090.626849
33.919392,1000,2144.025032
35.85648,1000,2200.130935
30.391695,1000,2257.815675
40.755258,1000,2313.662589
42.84762,1000,2372.198037
48.642009,1000,2429.827359
39.02763,1000,2488.617471
37.056855,1000,2548.004567
52.267504,1000,2628.898479
43.678181,1000,2686.999122
60.60119,1000,2748.822614
41.980209,1000,2811.064067
43.632405,1000,2873.810446
41.341163,1000,2934.158025
38.697892,1000,2996.615643
43.332954,1000,3060.156693
48.156405,1000,3123.554847
39.888066,1000,3186.150271
54.826336,1000,3274.542263
45.287946,1000,3339.424901
47.062491,1000,3403.594563
46.489402,1000,3469.360502
46.720102,1000,3533.672704
48.960212,1000,3602.534143
44.796465,1000,3668.338766
45.791539,1000,3737.254898
46.751203,1000,3803.304009
45.789771,1000,3870.176252
46.221344,1000,3964.726638
50.569388,1000,4034.239642
45.358245,1000,4102.793637
49.277803,1000,4171.801481
50.519809,1000,4243.288149
