#{"t_start": 1652023700.7167265, "env_id": "Swimmer-v3"}
r,l,t
6.701973,1000,30.680791
-4.95157,1000,33.301353
-1.906343,1000,36.302141
11.655752,1000,39.701959
-2.898223,1000,43.454928
6.636686,1000,47.866068
2.625092,1000,52.636561
0.804389,1000,57.738146
-2.016945,1000,63.506469
6.914774,1000,69.434401
5.212828,1000,100.416359
-13.918402,1000,107.230454
-15.679647,1000,114.478771
-11.410628,1000,122.11691
0.067947,1000,130.900096
-24.253796,1000,140.45971
-3.439307,1000,150.711982
-4.139808,1000,161.346887
18.767299,1000,173.090599
-11.343687,1000,185.105752
-11.648743,1000,221.942693
3.251306,1000,235.035986
-6.240283,1000,248.227094
11.197561,1000,262.235414
2.614466,1000,276.746001
5.635137,1000,318.558107
34.42243,1000,355.907557
6.144887,1000,394.473819
26.153908,1000,434.096961
30.468316,1000,473.995464
34.666446,1000,538.358837
37.441504,1000,578.177549
36.350242,1000,618.760727
30.291349,1000,659.670945
37.720217,1000,701.384347
33.223202,1000,744.012042
40.859037,1000,787.403277
25.977437,1000,829.819289
42.632256,1000,872.408937
38.693978,1000,915.389263
35.289302,1000,982.483939
39.434418,1000,1026.813694
40.550373,1000,1071.038891
33.616464,1000,1116.799978
43.180388,1000,1163.040107
44.016734,1000,1210.636971
41.110244,1000,1258.687274
39.311056,1000,1308.139091
38.96236,1000,1358.220304
33.83525,1000,1408.442602
35.676839,1000,1480.787869
38.35721,1000,1529.317252
36.573199,1000,1578.522989
37.992069,1000,1628.555872
37.681468,1000,1678.91869
38.625103,1000,1729.176174
47.249586,1000,1780.170615
44.963573,1000,1830.89123
40.890173,1000,1881.149235
41.3722,1000,1934.56058
40.126918,1000,2010.634367
43.798354,1000,2065.013374
48.239893,1000,2120.698047
39.961487,1000,2176.296107
45.969324,1000,2233.578633
43.372459,1000,2290.629856
40.355812,1000,2348.656632
42.51678,1000,2408.600806
44.287609,1000,2468.36595
44.699574,1000,2528.853177
47.479953,1000,2613.134385
43.698572,1000,2674.672261
45.727671,1000,2735.836886
48.712447,1000,2797.046286
48.391677,1000,2859.268896
49.678572,1000,2922.431131
47.82047,1000,2986.282354
45.967625,1000,3050.919238
48.70423,1000,3114.047012
48.984153,1000,3178.694117
48.549278,1000,3265.060497
45.840587,1000,3326.722476
47.466838,1000,3390.451051
57.00363,1000,3455.914078
55.437024,1000,3521.264602
24.641176,1000,3588.17277
53.147896,1000,3654.739433
70.893969,1000,3722.219168
62.787267,1000,3787.753992
71.098374,1000,3853.495626
64.707125,1000,3945.309904
58.854595,1000,4011.824261
101.217507,1000,4078.954881
84.452102,1000,4146.789174
83.548657,1000,4217.101486
62.081711,1000,4286.576886
118.776662,1000,4355.548957
127.129803,1000,4425.408994
132.605905,1000,4496.542982
117.366364,1000,4567.317858
123.218558,1000,4662.629517
131.591373,1000,4733.698748
129.833307,1000,4805.488556
128.905386,1000,4878.549115
119.875556,1000,4950.787971
129.521726,1000,5024.007411
133.595829,1000,5097.14511
133.392718,1000,5170.138105
121.66095,1000,5240.636149
119.039052,1000,5311.790577
127.64219,1000,5410.321365
137.655014,1000,5485.044437
137.440925,1000,5559.269231
130.750394,1000,5634.327163
