#{"t_start": 1651643624.4482586, "env_id": "Hopper-v3"}
r,l,t
8.26858,20,42.329409
57.220957,66,43.318379
8.982546,12,43.347311
10.145846,19,43.376504
29.36706,29,44.307704
6.257252,12,44.338874
18.928637,23,44.388772
8.697819,11,44.415151
5.295678,8,44.436774
11.918353,22,44.469868
32.075838,45,45.483054
16.04555,20,45.538692
20.832236,30,45.587941
12.186926,15,45.635622
7.947037,12,46.669139
13.281587,21,46.720502
7.570886,34,46.781805
10.958257,13,46.805667
14.745209,33,47.831976
57.155375,45,47.924771
18.216172,22,47.967939
8.853797,19,48.016922
96.791301,54,49.012175
12.752421,14,49.037815
13.719882,23,49.076077
41.194292,34,50.18412
22.291992,25,50.221918
14.031046,20,50.248139
18.982577,20,50.273401
17.177039,23,51.363319
9.858751,12,51.39599
57.828813,50,51.477092
31.484308,26,51.535559
13.176375,18,52.539092
12.875068,15,52.579424
24.130884,37,52.630228
13.111137,23,52.679645
11.177161,15,52.715821
19.739252,23,53.829657
16.166183,19,53.860732
11.671312,20,53.900726
23.55965,38,53.952122
11.12138,14,55.097933
19.979902,26,55.149672
16.169065,22,55.190725
9.163515,17,55.215714
8.385219,13,55.233307
50.714997,42,56.360142
9.278768,14,56.388287
37.316509,47,56.456916
23.282945,20,57.586015
30.621007,44,57.6675
14.123313,18,57.710225
11.839932,19,57.752636
22.56289,21,58.942958
16.475407,17,58.972607
13.018168,17,58.995161
7.487414,14,59.014113
11.018493,18,59.03608
55.600778,60,60.256514
16.423283,18,60.313785
17.799368,19,60.35485
13.355549,17,60.392302
15.757371,16,61.552021
8.709886,15,61.582182
11.532484,24,61.629024
46.702773,53,62.857763
26.392401,35,62.948075
20.595378,17,62.993833
9.040884,19,63.027914
9.396687,13,63.048063
11.740642,13,63.065018
11.069243,13,64.315981
15.981185,20,64.356799
8.209361,16,64.383355
7.390566,16,64.405559
13.570769,22,64.431745
148.434442,72,65.63162
8.915838,12,65.664359
16.872545,18,65.686439
15.376389,15,66.974552
6.129356,9,66.995327
13.250044,14,67.015033
15.470576,22,67.04306
8.629313,23,67.072789
10.107236,21,67.100658
5.430906,16,68.358031
10.396427,23,68.385113
7.162679,10,68.400385
13.180481,18,68.426811
10.8754,15,68.465511
10.052545,12,68.492278
26.909019,29,69.804699
10.891577,13,69.843128
12.519573,35,69.92359
11.643571,20,69.970679
22.678239,21,71.310174
33.237908,31,71.384434
13.902486,17,71.434294
20.741918,21,71.480541
13.492782,14,71.520908
10.819095,17,72.79833
14.697087,37,72.882646
13.366497,16,72.933857
12.265571,15,72.967979
26.086364,23,73.002391
8.539882,17,74.307546
19.551031,25,74.362419
14.499634,18,74.390664
7.812503,12,74.417163
52.167218,43,75.859879
12.004487,13,75.904265
18.364911,24,75.945762
14.125419,21,75.996498
9.148945,14,76.023366
35.922996,35,77.398562
9.795346,13,77.428441
19.294549,20,77.454419
11.059971,15,77.485941
8.629625,11,77.514333
7.74501,12,77.54562
24.370037,24,78.989644
21.108604,41,79.08546
11.897409,20,79.128643
8.25909,16,79.166731
9.896339,14,80.524629
19.268653,28,80.58126
7.175255,25,80.620865
10.16012,13,80.649795
7.402594,14,80.685909
10.3904,15,80.727163
15.693434,21,82.179409
8.436124,11,82.211731
8.610749,16,82.232338
36.276643,31,82.295433
12.45628,14,82.327576
68.271297,44,83.887956
8.84074,12,83.920633
21.185512,25,83.965569
19.169605,21,84.011413
10.573855,28,85.544597
3.646675,9,85.566938
9.677605,22,85.607502
18.096385,31,85.682995
20.862635,20,87.190383
10.934978,14,87.2298
21.083437,22,87.282932
17.089998,17,87.326997
34.663141,36,87.410452
19.847465,28,88.978173
8.400836,14,89.01982
19.228571,19,89.050774
60.51558,67,90.673858
11.790101,19,90.726358
13.738003,32,90.766791
11.191612,14,90.789377
11.963328,20,92.371811
16.399017,30,92.439471
16.886961,22,92.483622
12.993169,18,92.535208
12.477907,14,92.573937
14.492214,30,94.18087
13.873982,18,94.217353
36.411322,38,94.269313
68.321053,44,95.918659
14.386824,17,95.969924
10.385955,12,95.991226
16.928406,18,96.024258
9.877931,31,96.069272
10.191438,34,97.706086
8.709917,13,97.738188
30.478738,27,97.785419
5.941348,14,97.82116
7.06336,10,97.844754
13.317732,20,99.461059
19.254028,20,99.510925
12.856363,25,99.56148
9.739857,13,99.59385
14.790352,19,99.640469
9.894526,14,101.253528
8.276684,19,101.292955
27.726894,25,101.328961
10.895266,14,101.350661
22.527426,27,101.398421
8.271414,17,103.035843
12.770264,15,103.077893
15.683594,16,103.11912
4.776531,11,103.151715
9.733102,13,103.182569
29.420582,26,103.236623
12.182915,22,104.917475
9.112228,18,104.965062
15.693607,21,105.015291
15.798259,23,105.078278
9.610188,15,105.117987
7.243254,10,105.146258
20.378235,24,107.529485
13.16472,26,107.59256
23.372427,28,107.660059
15.98909,23,107.724401
40.209367,45,109.497338
68.17008,48,109.611724
20.812152,24,111.369314
24.456433,23,111.407813
19.358354,21,111.465169
7.704484,10,111.490415
8.681899,20,111.516312
13.540821,15,113.251829
24.92332,28,113.312862
6.853846,10,113.342222
9.703669,12,113.373972
12.061398,14,113.412061
22.049349,22,113.46186
13.877363,15,115.223279
12.145781,13,115.258206
9.27016,21,115.310406
28.925292,35,115.388324
10.74891,18,115.434824
8.326753,14,117.195518
13.23079,19,117.240515
8.461914,11,117.269575
13.564681,19,117.316775
9.76705,14,117.350907
35.764137,36,119.177624
18.554255,20,119.232441
14.83502,31,119.300812
29.998453,33,119.379421
24.94754,48,121.257686
17.353901,20,121.315231
10.682257,13,121.35009
42.380697,42,123.216078
13.102235,15,123.270432
11.165699,15,123.310356
9.796131,11,123.337388
16.407669,20,123.374
24.099058,31,125.223535
19.577482,22,125.260292
10.411886,13,125.2906
14.156799,19,125.328224
12.429056,19,125.356077
10.97184,13,125.374187
7.036052,11,127.187731
29.608352,52,127.296988
28.359116,29,127.355191
10.971453,15,127.391848
21.732592,21,129.265388
17.561286,17,129.313714
10.874912,14,129.349072
5.799627,9,129.36836
21.159675,20,129.395712
23.708155,21,129.432014
12.988013,20,131.336795
8.878368,15,131.37983
11.086849,16,131.413857
9.298669,18,131.461631
13.094033,21,131.511687
7.794428,13,133.415709
12.861895,20,133.492219
13.017318,17,133.539418
11.878446,14,133.578838
11.409182,14,133.611193
7.203616,9,133.638404
9.811699,18,133.671771
10.692215,29,135.624663
8.017033,10,135.646118
9.661953,28,135.678364
13.344758,16,135.712283
9.534883,22,135.759843
12.316278,17,137.693953
13.85068,18,137.742365
14.775503,28,137.810461
11.410082,15,137.850563
9.102039,21,137.885251
26.575427,24,139.856373
79.612612,49,139.97237
15.270508,23,140.041117
9.292004,12,142.013239
5.183888,15,142.045641
5.895585,9,142.070693
8.365792,19,142.112134
19.544385,28,142.175184
15.139957,20,142.232013
17.936348,18,144.204254
19.963986,22,144.258741
23.123292,29,144.306658
16.108298,31,144.354428
15.790552,18,146.352549
12.496239,16,146.390701
24.457599,28,146.448139
9.705102,11,146.472327
12.319169,32,148.524837
7.89193,10,148.557249
9.38584,13,148.590519
18.454391,24,148.6404
17.190942,19,148.683565
53.027174,42,150.780638
