#{"t_start": 1651941278.9087567, "env_id": "Swimmer-v3"}
r,l,t
6.182803,1000,30.279849
-0.912657,1000,32.826874
11.534359,1000,35.724972
9.061569,1000,39.130437
-5.896016,1000,42.978432
6.777457,1000,47.273979
-18.989289,1000,51.903425
14.420606,1000,57.120295
-6.271305,1000,62.94714
9.848461,1000,69.073743
3.602364,1000,98.739206
15.988448,1000,105.658228
7.123579,1000,113.059494
6.399983,1000,120.821432
7.954512,1000,129.198348
1.761721,1000,137.809916
7.553163,1000,146.981385
0.859321,1000,156.42266
-4.320217,1000,166.6543
2.268775,1000,177.129199
2.149704,1000,211.001663
1.50689,1000,222.337429
-6.500648,1000,234.658177
-18.106258,1000,248.074619
19.913952,1000,262.162125
26.549536,1000,304.206054
34.319588,1000,341.853921
31.321335,1000,380.729205
21.389995,1000,421.478962
21.655367,1000,463.691476
33.738799,1000,527.493059
15.01836,1000,568.248602
44.037067,1000,610.880383
32.115038,1000,653.343853
36.555549,1000,694.723958
47.909185,1000,737.840392
47.424156,1000,782.267292
29.804022,1000,825.850062
35.228843,1000,870.076437
46.327332,1000,914.552263
40.593033,1000,982.423797
43.89968,1000,1028.339066
41.365545,1000,1074.108175
43.045997,1000,1121.134967
43.12693,1000,1169.605546
38.777262,1000,1218.282484
44.491085,1000,1265.922683
43.819972,1000,1314.522712
39.540818,1000,1365.2514
42.031726,1000,1415.517332
45.690582,1000,1489.986895
44.961574,1000,1542.001159
46.861084,1000,1593.927419
47.481266,1000,1645.673864
51.689292,1000,1698.277416
59.097128,1000,1752.460773
48.67301,1000,1806.613758
46.67904,1000,1861.252011
13.581974,1000,1917.117403
58.962822,1000,1968.401736
59.22333,1000,2047.693696
50.940414,1000,2104.655555
50.505474,1000,2161.917439
52.613491,1000,2219.661734
49.737254,1000,2278.083516
45.084298,1000,2336.960208
50.366902,1000,2396.77204
54.240148,1000,2457.077738
52.860791,1000,2517.913229
57.076067,1000,2577.299746
56.503326,1000,2660.391159
55.346624,1000,2721.504613
51.409246,1000,2783.291243
40.77429,1000,2845.558831
45.942533,1000,2908.339309
53.124136,1000,2970.771442
54.539429,1000,3035.025933
54.599194,1000,3099.689684
53.354408,1000,3166.159196
57.104214,1000,3230.356311
59.022261,1000,3320.677188
53.711839,1000,3386.699838
57.327231,1000,3453.390171
64.233904,1000,3521.345957
61.684894,1000,3589.357908
65.856801,1000,3658.537804
57.261453,1000,3728.540846
63.763707,1000,3799.074423
59.080577,1000,3869.683531
60.14328,1000,3938.244863
63.315266,1000,4031.295645
59.805672,1000,4101.911633
67.044944,1000,4173.502499
67.977462,1000,4245.217012
67.910521,1000,4317.588981
66.63261,1000,4389.840783
72.324386,1000,4461.110798
75.709177,1000,4533.792819
69.367023,1000,4608.77879
63.740729,1000,4683.807885
69.627517,1000,4780.453603
76.661809,1000,4854.113102
74.796168,1000,4928.516521
74.303179,1000,5002.059829
76.789318,1000,5075.423636
69.197973,1000,5150.554173
83.585205,1000,5226.065286
80.127121,1000,5301.590748
75.499657,1000,5376.543216
92.066524,1000,5451.618655
103.318324,1000,5545.785494
111.524884,1000,5616.04712
130.385188,1000,5688.695938
144.772862,1000,5761.891674
134.876478,1000,5833.294768
139.590145,1000,5903.937987
111.815563,1000,5974.01701
127.70665,1000,6045.341592
123.972217,1000,6118.679051
139.917719,1000,6188.770199
144.468249,1000,6288.063876
124.047223,1000,6363.967571
149.229651,1000,6437.553483
146.924904,1000,6511.712822
155.076746,1000,6585.255231
154.361118,1000,6658.587692
137.380942,1000,6733.402056
143.275639,1000,6808.83327
144.94093,1000,6885.548047
155.148934,1000,6958.940519
155.438674,1000,7055.334732
158.71164,1000,7128.192804
160.213377,1000,7201.978319
161.708271,1000,7276.229993
158.81387,1000,7350.526715
160.287737,1000,7426.880231
156.979886,1000,7503.330774
156.224967,1000,7579.558153
140.184628,1000,7655.821489
157.766987,1000,7729.538124
159.315074,1000,7825.010651
153.407555,1000,7896.942396
153.086025,1000,7968.079015
154.598561,1000,8039.530102
160.307248,1000,8111.286203
140.817288,1000,8183.639563
155.78214,1000,8257.241345
149.323987,1000,8329.795923
157.061658,1000,8401.6523
155.418834,1000,8472.53702
157.463175,1000,8567.702664
155.411818,1000,8639.490033
159.141219,1000,8711.91172
154.465616,1000,8786.527675
158.538622,1000,8861.03218
